ticker,conm,year,fyr,roe,profit_margin,debt_ratio,asset_turnover,current_ratio
NVDA,NVIDIA CORP,2023,1,0.19763811592235644,0.16193371394676356,0.46333349521635664,0.6549949006847652,3.515617857687033
NVDA,NVIDIA CORP,2024,1,0.6924472986178976,0.4884934834706674,0.346123417721519,0.9268804771178188,4.171291505973097
V,VISA INC,2015,9,0.21205013068829168,0.4559077809798271,0.25832587732378964,0.34496470822149317,2.026795682917752
V,VISA INC,2016,9,0.1820308701993194,0.39722848428590374,0.48603107675489965,0.23552744592800812,1.7788963460104399
V,VISA INC,2017,9,0.20448717948717948,0.3649090314849112,0.5180722891566265,0.27006193271253515,1.9034420652391435
V,VISA INC,2018,9,0.30291713227077577,0.49983017128439033,0.5087612856626941,0.29771036475261825,1.6113224237063246
V,VISA INC,2019,9,0.3482873947641564,0.5257431344387866,0.5220878000385814,0.3166009865792157,1.563175549757734
V,VISA INC,2020,9,0.30008285004142504,0.49739082669596263,0.5525154784414044,0.2699736773810848,1.9052377670572018
V,VISA INC,2021,9,0.32751602862539575,0.5107239161999585,0.5465523065045358,0.29078604516502604,1.754050447931889
V,VISA INC,2022,9,0.42036480143897026,0.5103036506311839,0.5838528204348488,0.3428030081519514,1.4484726418261162
V,VISA INC,2023,9,0.44595048150156197,0.5289866168499066,0.5720063205118289,0.3608106166918971,1.451727422287644
V,VISA INC,2024,9,0.504458696374275,0.5495462895952792,0.5859000539619726,0.3801250648072711,1.2834408115548517
WFC,WELLS FARGO & CO,2015,12,0.11854068719839281,0.25428454011306967,0.8914625605269988,0.05036439267142231,
WFC,WELLS FARGO & CO,2016,12,0.10992028299287006,0.23460090683548634,0.8961217336790813,0.04844892661836212,
WFC,WELLS FARGO & CO,2017,12,0.1071973943634747,0.22922005455898156,0.89338887986568,0.04958404145598043,
WFC,WELLS FARGO & CO,2018,12,0.11415331912767758,0.22202502528307125,0.8960558220101135,0.053198430493864864,
WFC,WELLS FARGO & CO,2019,12,0.10445855107776816,0.1908094443305711,0.9024754157468918,0.053151790740082645,
WFC,WELLS FARGO & CO,2020,12,0.017854148750317763,0.041106807964833195,0.9049081841258249,0.04107227888416465,
WFC,WELLS FARGO & CO,2021,12,0.11485773376118034,0.2636421475064846,0.902411004133326,0.04195541428738627,
WFC,WELLS FARGO & CO,2022,12,0.0732785217550823,0.1590895376482941,0.9033102323425213,0.0440501303550847,
WFC,WELLS FARGO & CO,2023,12,0.10306081244784236,0.16596150511531124,0.9030033097572637,0.059685335022365185,
WFC,WELLS FARGO & CO,2024,12,0.1101049575703439,0.15727648986817866,0.9061758845917677,0.06497775728102516,
ABBV,ABBVIE INC,2015,12,1.3039290240811154,0.22503171617306095,0.925636192271442,0.43089538171536285,1.4975215715072516
ABBV,ABBVIE INC,2016,12,1.284081104400345,0.23219439893907481,0.929862781585198,0.3878727363500204,1.6549432573356508
ABBV,ABBVIE INC,2017,12,1.0415930939768492,0.1881556563651829,0.9279942361483909,0.3986098946119289,1.2753440298059011
ABBV,ABBVIE INC,2018,12,5687.0,0.17363294965346684,1.14230354495215,0.5518432403288853,0.9829456464992169
ABBV,ABBVIE INC,2019,12,7882.0,0.23693861600432875,1.091701733714863,0.37329293609381137,3.177350016041065
ABBV,ABBVIE INC,2020,12,0.3530131538696849,0.10082124759741394,0.9130143127552884,0.3040812937933783,0.8434109068071596
ABBV,ABBVIE INC,2021,12,0.7490913811007269,0.2053846290727263,0.8946556654314163,0.3835213507223826,0.7935443541512758
ABBV,ABBVIE INC,2022,12,0.6859858583516866,0.20387914700106796,0.8754583768596232,0.4182414178163611,0.9636062021802424
ABBV,ABBVIE INC,2023,12,0.4694015444015444,0.0895283331492323,0.9228199627350402,0.40321874234472316,0.8721228297349436
ABBV,ABBVIE INC,2024,12,1.2866165413533834,0.0759399297049739,0.9751111637232633,0.4167918260444951,0.6601976825208392
AMZN,AMAZON.COM INC,2015,12,0.04453078302450687,0.0055697811337682,0.7954892732718049,1.6350773180123463,1.0759609428006727
AMZN,AMAZON.COM INC,2016,12,0.12294529427015816,0.017435490157147373,0.7687705330807415,1.6305004676146855,1.044846631367537
AMZN,AMAZON.COM INC,2017,12,0.10945902053484427,0.01705216286417865,0.788980275683497,1.3545503008148656,1.039977195376881
AMZN,AMAZON.COM INC,2018,12,0.231302670555007,0.04325273630559026,0.732250012296493,1.431846687324775,1.098112324721089
AMZN,AMAZON.COM INC,2019,12,0.1867225265871737,0.04130870306072251,0.7244814604347208,1.245391745986646,1.0970482394205803
AMZN,AMAZON.COM INC,2020,12,0.22837351719412444,0.05525249699531684,0.709198461993493,1.2019614253023865,1.0502274795268425
AMZN,AMAZON.COM INC,2021,12,0.2413396506202756,0.07101412875514557,0.6712749287241201,1.1171635172120253,1.1357597739445826
AMZN,AMAZON.COM INC,2022,12,-0.018638346240490815,-0.005295895000418302,0.6843507861890096,1.1108942562273734,0.9446435811136924
AMZN,AMAZON.COM INC,2023,12,0.15071207430340558,0.05293283575597832,0.6175552330758126,1.0889090543976174,1.0450772206625152
AMZN,AMAZON.COM INC,2024,12,0.2071825715984194,0.09287117197186653,0.5423703860174686,1.020907545919788,1.063734806137178
HD,HOME DEPOT INC,2015,1,0.680647929628835,0.07628402423776089,0.7666349571922095,2.08221098482952,1.3578844617978525
HD,HOME DEPOT INC,2016,1,1.1097213426219126,0.07918074085789492,0.8515593785987919,2.080401419539825,1.3566182340731279
HD,HOME DEPOT INC,2017,1,1.836372028617586,0.08411649664358581,0.8991528185076573,2.2016245403342176,1.2540861812778603
HD,HOME DEPOT INC,2018,1,5.9353507565337,0.08552683738999445,0.9673471221002043,2.266028880055694,1.1691367173027047
HD,HOME DEPOT INC,2019,1,11121.0,0.10277903570141309,1.0426789082562553,2.4589914324023363,1.1084589614740368
HD,HOME DEPOT INC,2020,1,11242.0,0.10199138126559311,1.0608166133187602,2.1513193848075574,1.078095238095238
HD,HOME DEPOT INC,2021,1,3.899969687784177,0.09738853985315267,0.9532593757526813,1.8717501877275755,1.2292583959250627
HD,HOME DEPOT INC,2022,1,16433.0,0.1087147799969568,1.0235961934442652,2.103024653570037,1.012616317568745
HD,HOME DEPOT INC,2023,1,10.950704225352112,0.10867010158637383,0.9795670089606907,2.059035908169272,1.4050627434011251
HD,HOME DEPOT INC,2024,1,14.504789272030651,0.09918844035134834,0.986358290866327,1.994890892460473,1.3524869407222349
KO,COCA-COLA CO,2015,12,0.2876653361508961,0.16595927213618097,0.7140288368685691,0.49164751978511095,1.24006683995544
KO,COCA-COLA CO,2016,12,0.2830196860636545,0.15591333635907603,0.7339291852870402,0.4796951988082961,1.28184833408714
KO,COCA-COLA CO,2017,12,0.07310215557638237,0.035244281276475574,0.7840971147720033,0.4028624738327114,1.3438626167536956
KO,COCA-COLA CO,2018,12,0.37889405806489607,0.2019713711702662,0.7709815420111517,0.3828109978850221,1.048283885980221
KO,COCA-COLA CO,2019,12,0.4699436278383647,0.23936027478130198,0.7557564742246559,0.43141431564811705,0.7567196826456086
KO,COCA-COLA CO,2020,12,0.40141976268200424,0.23465802386866177,0.7561858504398827,0.37818456744868034,1.317717964522978
KO,COCA-COLA CO,2021,12,0.42484455845906344,0.2527745440434614,0.7365241537189732,0.40968056468194247,1.130075187969925
KO,COCA-COLA CO,2022,12,0.3958514830947936,0.2218863361547763,0.7215915828509212,0.46359000894753294,1.1453559115798013
KO,COCA-COLA CO,2023,12,0.41301414748853166,0.23416531887922368,0.7187394450528642,0.4682967769669304,1.1341054685842773
KO,COCA-COLA CO,2024,12,0.4277035725780496,0.22589830220352308,0.73771991765209,0.46804045788620474,1.0296249356410154
PEP,PEPSICO INC,2015,12,0.4572674662417177,0.08646282669373255,0.8273214003760747,0.9051057171975254,1.3102173171009217
PEP,PEPSICO INC,2016,12,0.5704371338440739,0.10078185958375134,0.8489255217256404,0.8471583320967503,1.2817127986751833
PEP,PEPSICO INC,2017,12,0.4460464689135825,0.07645808736717828,0.8624003809332865,0.796012731191419,1.5133645498000194
PEP,PEPSICO INC,2018,12,0.8620333379253341,0.19354788821700872,0.8119462188337111,0.83274520914898,0.9889330562833137
PEP,PEPSICO INC,2019,12,0.4946571080752063,0.10890248805110109,0.8107120577488638,0.8550422040307077,0.8623723180685205
PEP,PEPSICO INC,2020,12,0.5292106436747436,0.10117660433126811,0.8541509718246195,0.757355948255451,0.9841263049803183
PEP,PEPSICO INC,2021,12,0.474848843732469,0.09585524825729169,0.8251621074509888,0.8603223746170584,0.8307780320366133
PEP,PEPSICO INC,2022,12,0.5195638229634381,0.10313454949532364,0.8126308481673121,0.9371386421078894,0.8041441105096135
PEP,PEPSICO INC,2023,12,0.49040696103334597,0.09920083961036831,0.8145479874620628,0.9102044877854619,0.851581508515815
PEP,PEPSICO INC,2024,12,0.5309018347098277,0.10427417423302197,0.8173162958569173,0.9234620527411102,0.8189370877727042
PFE,PFIZER INC,2015,12,0.10754017305315204,0.14247405375529673,0.6118595485489072,0.29171742505673,1.4899826524711726
PFE,PFIZER INC,2016,12,0.12117089883111648,0.13658564288959563,0.6513125309559188,0.30780526177781664,1.2517756708982806
PFE,PFIZER INC,2017,12,0.2988164020867224,0.4055113614737563,0.5829030774693388,0.3058609870952345,1.3521543366089328
PFE,PFIZER INC,2018,12,0.17589540587001434,0.20789606128954088,0.6000677447278293,0.3365093901719963,1.5671416912549438
PFE,PFIZER INC,2019,12,0.25771661150087893,0.3144541062801932,0.621187063031005,0.3089755148099278,0.8793426978340124
PFE,PFIZER INC,2020,12,0.1520604699705873,0.22945499665934904,0.5884496430632371,0.27172581032101617,1.3528935185185185
PFE,PFIZER INC,2021,12,0.284698384735949,0.27038431256766066,0.5731501686173378,0.44792699861138663,1.3989126104380023
PFE,PFIZER INC,2022,12,0.3279497391831572,0.3126881291737267,0.5136178088790853,0.5087599198803275,1.216455455883051
PFE,PFIZER INC,2023,12,0.023805244118902644,0.034179624491902705,0.6057942349040402,0.27371181584187265,0.9066619240908901
PFE,PFIZER INC,2024,12,0.09105132478487127,0.12776823214967545,0.5852921329359501,0.29455097565090255,1.1712524712175834
PG,PROCTER & GAMBLE CO,2015,6,0.11272208782582227,0.09224032826859292,0.5131086142322098,0.5890497702614,0.9951661631419939
PG,PROCTER & GAMBLE CO,2016,6,0.1832545647965679,0.16092130047933353,0.5439293355147244,0.5136153410521017,1.0978875528111798
PG,PROCTER & GAMBLE CO,2017,6,0.27772542766019137,0.23557441052599218,0.5367506602660997,0.5403219108682291,0.8769943727242635
PG,PROCTER & GAMBLE CO,2018,6,0.18644942917790144,0.1458881972707685,0.5530132702222974,0.5648888513227961,0.8258667705492793
PG,PROCTER & GAMBLE CO,2019,6,0.08257405602407086,0.057576384374445955,0.5866110604283418,0.5880707241843695,0.7488254306754191
PG,PROCTER & GAMBLE CO,2020,6,0.2800240751488575,0.18360817477096547,0.6116155758077879,0.5878210439105219,0.8487081513828238
PG,PROCTER & GAMBLE CO,2021,6,0.30846522057872267,0.18794503271236765,0.6089584014349535,0.6380011231528745,0.6969395146685984
PG,PROCTER & GAMBLE CO,2022,6,0.31642662431045954,0.18384526170077445,0.6002491297522353,0.6841427206334039,0.6545449049303226
PG,PROCTER & GAMBLE CO,2023,6,0.31325223934839774,0.17868204765504964,0.6104825828236599,0.6786946842231584,0.6334041839131894
PG,PROCTER & GAMBLE CO,2024,6,0.295881639389902,0.17704875117504967,0.5868350085805344,0.6867614611424369,0.734804329725229
TSLA,TESLA INC,2015,12,-0.785739737521762,-0.21963853411681836,0.8602416323342963,0.4999746677771654,0.9912274160823842
TSLA,TESLA INC,2016,12,-0.14173818356698614,-0.09641446761289645,0.7390624263702611,0.30886465435431826,1.0742733187975642
TSLA,TESLA INC,2017,12,-0.4628877930159498,-0.1668034300581754,0.8034437661461872,0.4103506665347077,0.8561306219029613
TSLA,TESLA INC,2018,12,-0.19826179613722092,-0.045481515817238756,0.7877039022766065,0.7216390905409868,0.8312845221482175
TSLA,TESLA INC,2019,12,-0.13025083106678756,-0.03507201562372854,0.7636188755137137,0.7163717974875398,1.1346207931002157
TSLA,TESLA INC,2020,12,0.03244094488188976,0.022862760020294266,0.5459269770652757,0.6047403543760067,1.8751403705783267
TSLA,TESLA INC,2021,12,0.1828149325913412,0.10253980640246735,0.49167082454813216,0.8662825320693374,1.3752854605430094
TSLA,TESLA INC,2022,12,0.2808697208303508,0.15413321548697553,0.4425660084043819,0.9893609269110253,1.53195552061103
TSLA,TESLA INC,2023,12,0.23943864354823258,0.15497091130790613,0.4033934232493575,0.9076609953291189,1.7258939752330598
TSLA,TESLA INC,2024,12,0.09725289043106168,0.07258675401781145,0.3964118948144507,0.8002785287130335,2.024912390270983
UNH,UNITEDHEALTH GROUP INC,2015,12,0.1718297369198936,0.03700026096863921,0.6816300512645557,1.410511478412325,0.7375402116648795
UNH,UNITEDHEALTH GROUP INC,2016,12,0.1833359460730522,0.037962562215970566,0.6727546616725022,1.5050891621203486,0.6878705433281898
UNH,UNITEDHEALTH GROUP INC,2017,12,0.2209896182183523,0.05248584453094318,0.6258971076816868,1.4465834400034518,0.7348750569724353
UNH,UNITEDHEALTH GROUP INC,2018,12,0.23185546270504487,0.05297749804417296,0.6306225816411665,1.4863060944284954,0.727170215565036
UNH,UNITEDHEALTH GROUP INC,2019,12,0.24019369619550124,0.057149346492948734,0.6425190782625698,1.3925837747068532,0.6900715418730374
UNH,UNITEDHEALTH GROUP INC,2020,12,0.23519262188697684,0.05990098817380348,0.642458525310585,1.3033722103107623,0.7417564208782105
UNH,UNITEDHEALTH GROUP INC,2021,12,0.24087235228539577,0.060101461419973086,0.639600199805849,1.355272706709518,0.7888162264343739
UNH,UNITEDHEALTH GROUP INC,2022,12,0.25870493236640435,0.062067731566315607,0.6485745100832299,1.3193138112777518,0.7739950917220435
UNH,UNITEDHEALTH GROUP INC,2023,12,0.25216323403488217,0.06022517504345814,0.6386124506795265,1.357672073651907,0.7918610051083248
UNH,UNITEDHEALTH GROUP INC,2024,12,0.15546418010317511,0.03598748869535673,0.6560557600627602,1.341962866855752,0.8266341585637329
XOM,EXXON MOBIL CORP,2015,12,0.09454894591097764,0.0681981335247667,0.474964217628089,0.7032052690656199,0.7896657773825404
XOM,EXXON MOBIL CORP,2016,12,0.04685492305393695,0.039692584979596796,0.47374316559395,0.5979704160283851,0.8693899827868509
XOM,EXXON MOBIL CORP,2017,12,0.10501470525553046,0.08310774913350367,0.4421995405674365,0.6801494733159158,0.8158764778175901
XOM,EXXON MOBIL CORP,2018,12,0.10865824791182206,0.0746065613678347,0.4265445008030133,0.8068608533894095,0.8395988659036018
XOM,EXXON MOBIL CORP,2019,12,0.07482389773023741,0.056107018072407006,0.45135232779090834,0.7048679387860352,0.7821969400990795
XOM,EXXON MOBIL CORP,2020,12,-0.142793509385937,-0.1256621904644573,0.5067468069120962,0.5366611570247933,0.7964977023934141
XOM,EXXON MOBIL CORP,2021,12,0.13667344892838287,0.08326948375811372,0.48164332311468977,0.8163860227839361,1.0443302791165723
XOM,EXXON MOBIL CORP,2022,12,0.2857743438828192,0.13981313099642567,0.45139229462401137,1.080223915982735,1.414019842131943
XOM,EXXON MOBIL CORP,2023,12,0.17582836105116162,0.10758984992396108,0.43521552308293276,0.889401754371979,1.4791015983832445
XOM,EXXON MOBIL CORP,2024,12,0.12771847329402172,0.09927869664285904,0.403261480787254,0.7481051877170737,1.3084045685351386
AMT,AMERICAN TOWER CORP,2015,12,0.10299264291015846,0.14357575244429654,0.750492486843725,0.17735161166970062,0.8303699327266257
AMT,AMERICAN TOWER CORP,2016,12,0.1414015149555101,0.16530934716613535,0.7387421609726951,0.18736487241391034,1.0359235662542474
AMT,AMERICAN TOWER CORP,2017,12,0.19849395177441323,0.18591215354372068,0.7605158019286873,0.20063346209313457,0.8113132438995263
AMT,AMERICAN TOWER CORP,2018,12,0.23170480313337458,0.17398401440954633,0.7908416741390591,0.2152776094806485,0.5085609501268684
AMT,AMERICAN TOWER CORP,2019,12,0.37342247893341773,0.24904027545083968,0.846106220328212,0.17710319240402228,0.46536800481075863
AMT,AMERICAN TOWER CORP,2020,12,0.4129962135092219,0.2102344090032954,0.8987900536695353,0.17024992854647655,0.7948570646970319
AMT,AMERICAN TOWER CORP,2021,12,0.5053333858143746,0.2744178093171884,0.8702264626637802,0.13388440631353926,0.4113021516879336
AMT,AMERICAN TOWER CORP,2022,12,0.31688321010695575,0.16485701748653264,0.8153345883963717,0.15940441553996235,0.43579686954847874
AMT,AMERICAN TOWER CORP,2023,12,0.35331808870468295,0.13310062633477504,0.8354415426276284,0.16878093403364652,0.5117735505497082
AMT,AMERICAN TOWER CORP,2024,12,0.6667257997752942,0.22266766727229637,0.8420250370840933,0.16580928461263905,0.4492622533778054
APD,AIR PRODUCTS & CHEMICALS INC,2015,9,0.17628638432887295,0.12914733852792853,0.5767256753889473,0.5674299378946102,0.7978947945505881
APD,AIR PRODUCTS & CHEMICALS INC,2016,9,0.0891434544324538,0.0662613917937088,0.600482960681905,0.5275126971027898,1.314927055097006
APD,AIR PRODUCTS & CHEMICALS INC,2017,9,0.2974757589577839,0.3664565928965753,0.44845455726910416,0.44335903656212095,2.3610687022900763
APD,AIR PRODUCTS & CHEMICALS INC,2018,9,0.13795072530508865,0.16772300732346418,0.4172424041755526,0.46564085450743814,2.1734593508104174
APD,AIR PRODUCTS & CHEMICALS INC,2019,9,0.15922414417022507,0.19733375192007985,0.39880587875076545,0.4708332453491564,2.5362732714591685
APD,AIR PRODUCTS & CHEMICALS INC,2020,9,0.15618636070133612,0.21303478879441756,0.5056082007270993,0.3518803265987246,3.5937021558323337
APD,AIR PRODUCTS & CHEMICALS INC,2021,9,0.15503297709698147,0.2033420517291485,0.4754869839756955,0.3843375826532436,2.9924975885105924
APD,AIR PRODUCTS & CHEMICALS INC,2022,9,0.1716448569689592,0.17766525443749703,0.496098203187632,0.46698734214455406,1.8128282070517627
